type,start_point,end_point,hex_code,d_code
entry,000000010000388C,0000000100003893,"['48', '89', '95', '48', 'FF', 'FF', 'FF']","['mov [rbp+var_B8], rdx ']"
entry,0000000100003893,000000010000389A,"['48', '89', 'B5', '40', 'FF', 'FF', 'FF']","['mov [rbp+var_C0], rsi ']"
entry,000000010000389A,00000001000038A1,"['48', '8B', '95', '48', 'FF', 'FF', 'FF']","['mov rdx, [rbp+var_B8] ']"
entry,00000001000038A1,00000001000038A8,"['48', 'C7', '02', '00', '00', '00', '00']","['mov qword ptr [rdx], 0 ']"
entry,00000001000038A8,00000001000038AF,"['48', '8B', '95', '28', 'FF', 'FF', 'FF']","['mov rdx, [rbp+var_D8] ']"
entry,00000001000038AF,00000001000038B6,"['48', '89', '95', 'B0', 'FE', 'FF', 'FF']","['mov [rbp+var_150], rdx ']"
entry,00000001000038B6,00000001000038BD,"['48', '89', '8D', '20', 'FF', 'FF', 'FF']","['mov [rbp+var_E0], rcx ']"
entry,00000001000038BD,00000001000038C4,"['48', '89', '85', 'A0', 'FE', 'FF', 'FF']","['mov [rbp+var_160], rax ']"
gap,00000001000038C4,00000001000038CB,"['48', '8B', '85', 'A0', 'FE', 'FF', 'FF']","['None', 'loc_1000038C4:  ', 'mov rax, [rbp+var_160] ']"
entry,00000001000038CB,00000001000038D2,"['48', '8B', '8D', 'A8', 'FE', 'FF', 'FF']","['mov rcx, [rbp+var_158] ']"
entry,00000001000038D2,00000001000038D5,"['48', '89', '01']","['mov [rcx], rax ']"
entry,00000001000038D5,00000001000038D8,"['48', '8B', '01']","['mov rax, [rcx] ']"
entry,00000001000038D8,00000001000038DF,"['48', '8B', '95', 'C8', 'FE', 'FF', 'FF']","['mov rdx, [rbp+var_138] ']"
entry,00000001000038DF,00000001000038E3,"['48', 'C1', 'E2', '02']","['shl rdx, 2 ']"
entry,00000001000038E3,00000001000038E6,"['48', '01', 'D0']","['add rax, rdx ']"
entry,00000001000038E6,00000001000038EA,"['48', '89', '41', '10']","['mov [rcx+10h], rax ']"
entry,00000001000038EA,00000001000038EE,"['48', '89', '41', '08']","['mov [rcx+8], rax ']"
